Id,Make,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,CO2 Emissions(g/km),City,HighWay,Combination
31239,4.0,6.0,6.2,8.0,5.0,4.0,368,22.2,11.0,17.2
31240,4.0,9.0,1.8,4.0,13.0,3.0,198,12.2,8.2,10.4
31241,18.0,11.0,2.4,4.0,3.0,3.0,230,12.0,8.0,10.2
31242,7.0,15.0,4.6,8.0,1.0,3.0,381,18.32,11.0,15.02
31243,3.0,2.0,3.0,6.0,11.0,4.0,281,12.3,10.4,11.45
31244,11.0,8.0,2.0,4.0,13.0,3.0,205,13.5,8.0,11.03
31245,4.0,5.0,2.5,4.0,3.0,3.0,271,9.6,7.9,8.83
31246,5.0,2.0,2.4,4.0,3.0,3.0,210,10.8,8.2,9.63
31247,8.0,0.0,1.8,4.0,13.0,3.0,201,10.1,7.6,8.97
31248,5.0,4.0,3.6,5.292000277527232,3.0,3.0,282,15.1,11.0,13.26
31249,4.0,2.0,3.6,6.0,13.0,2.0,213,12.5,9.3,11.1
31250,7.0,1.0,3.5,6.0,13.0,3.0,297,15.8,9.7,13.05
31251,18.0,10.0,3.8,6.0,15.0,4.0,319,15.8,11.8,14.01
31252,4.0,14.0,2.9777784042058384,8.0,1.0,1.0,369,19.2,13.1,16.45
31253,7.0,15.0,5.4,8.0,1.0,3.0,389,18.4,11.5,15.29
31254,5.0,1.0,6.2,8.0,5.0,4.0,368,18.1,10.3,14.6
31255,4.0,0.0,1.4,5.292000277527232,13.0,3.0,163,12.7,7.3,10.27
31256,2.0,11.0,2.9777784042058384,4.0,15.0,4.0,195,9.6,9.137623176401432,8.43
31257,7.0,12.0,3.5,6.0,13.0,3.0,306,14.6,8.3,11.8
31258,14.0,0.0,5.0,8.0,15.0,4.0,311,16.0,11.9,14.16
31259,1.0,3.0,2.0,4.0,13.0,4.0,206,9.5,9.137623176401432,9.05
31260,9.0,9.0,1.8,4.0,17.0,3.0,164,4.2,7.2,5.55
31261,11.0,1.0,1.6,4.0,13.0,3.0,226,11.2,7.8,9.67
31262,8.0,11.0,2.0,4.0,8.0,4.0,227,9.3,8.6,8.98
31263,5.0,2.0,6.2,8.0,5.0,4.0,363,12.544509425422014,10.6,12.69
31264,3.0,2.0,2.0,4.0,15.0,4.0,224,11.0,8.0,9.65
31265,8.0,11.0,2.0,4.0,23.0,3.0,187,9.7,7.8,8.85
31266,8.0,9.0,1.8,4.0,13.0,3.0,199,9.7,7.4,8.67
31267,10.0,11.0,2.9777784042058384,4.0,22.0,3.0,203,10.7,7.4,9.22
31268,14.0,2.0,3.5,6.0,13.0,4.0,262,15.5,9.7,12.89
31269,4.0,0.0,3.6,6.0,13.0,3.0,232,10.8,8.7,9.85
31270,11.0,11.0,1.6,4.0,7.0,3.0,166,9.0,8.8,8.91
31271,2.0,2.0,2.0,4.0,15.0,4.0,206,12.3,6.5,9.7
31272,17.0,11.0,3.5,6.0,17.0,3.0,249,12.5,8.5,10.7
31273,2.0,0.0,3.0,6.0,15.0,4.0,239,13.4,8.6,11.24
31274,3.0,11.0,3.6,6.0,13.0,3.0,258,12.5,8.7,10.79
31275,14.0,12.0,4.6,8.0,13.0,4.0,344,11.3,8.7,10.13
31276,9.0,9.0,1.8,4.0,20.0,3.0,165,10.6,7.6,9.3
31277,10.0,12.0,3.6,6.0,5.0,1.0,256,13.8,8.3,11.32
31278,18.0,11.0,2.0,4.0,13.0,3.0,238,11.1,8.2,9.79
31279,18.0,11.0,1.6,4.0,8.0,3.0,220,11.9,6.6,9.51
31280,9.0,0.0,1.5,4.0,23.0,3.0,179,11.6,8.4,10.2
31281,8.0,0.0,2.0,4.0,22.0,3.0,191,6.6,5.8,6.24
31282,2.0,2.0,4.4,8.0,15.0,4.0,315,15.2,11.81,13.66
31283,7.0,12.0,3.5,6.0,13.0,1.0,269,10.4,8.4,9.5
31284,3.0,2.0,2.0,4.0,11.0,4.0,215,10.6,8.6,9.7
31285,7.0,10.0,5.0,8.0,23.0,3.0,339,16.4,14.2,15.41
31286,19.0,11.0,2.9777784042058384,5.0,13.0,3.0,239,9.6,8.2,8.97
31287,15.0,11.0,2.9777784042058384,4.0,13.0,3.0,219,11.0,8.4,9.83
31288,8.0,11.0,2.0,4.0,23.0,0.0,196,10.91,7.2,9.2
31289,5.0,4.0,3.6,6.0,3.0,1.0,282,13.3,11.1,12.32
31290,12.0,13.0,5.2,10.0,8.0,4.0,452,23.2,19.1,21.36
31291,16.0,0.0,1.2,3.0,17.0,3.0,165,8.3,7.9,8.12
31292,6.0,3.0,1.4,4.0,3.0,3.0,212,16.1,9.4,13.09
31293,12.0,13.0,5.2,5.292000277527232,8.0,4.0,399,22.4,11.4,17.5
31294,17.0,5.0,4.0,6.0,23.0,3.0,356,13.3,9.7,11.68
31295,7.0,0.0,1.6,4.0,23.0,3.0,195,10.9,6.8,9.05
31296,5.0,11.0,3.6,6.0,3.0,3.0,293,16.2,10.2,13.5
31297,8.0,0.0,2.0,4.0,3.0,3.0,213,11.81,8.1,10.13
31298,4.0,2.0,1.4,4.0,23.0,3.0,160,7.9,7.1,7.54
31299,19.0,11.0,2.0,4.0,15.0,3.0,201,9.7,7.6,8.76
31300,2.0,11.0,2.0,5.292000277527232,15.0,4.0,202,10.3,7.7,9.13
31301,18.0,11.0,2.4,4.0,3.0,3.0,230,10.9,9.2,10.13
31302,10.0,11.0,2.4,4.0,6.0,1.0,183,12.544509425422014,7.3,7.7
31303,2.0,11.0,2.0,4.0,15.0,4.0,237,11.3,8.6,10.09
31304,2.0,0.0,2.0,4.0,23.0,4.0,205,10.1,8.8,9.51
31305,2.0,0.0,2.0,4.0,15.0,0.0,191,10.4,7.4,9.05
31306,1.0,11.0,2.5,5.292000277527232,23.0,3.0,219,8.8,7.4,8.2
31307,4.0,2.0,2.0,5.292000277527232,13.0,4.0,219,10.9,7.0,9.1
31308,10.0,11.0,2.4,4.0,17.0,3.0,246,14.01,6.0,11.013572964095445
31309,7.0,6.0,5.0,8.0,11.0,1.0,326,16.7,12.1,14.63
31310,14.0,11.0,2.0,4.0,13.0,4.0,239,11.0,8.6,9.9
31311,11.0,11.0,2.0,4.0,13.0,3.0,251,11.7,8.1,10.08
31312,10.0,11.0,2.4,4.0,3.0,3.0,221,12.2,7.4,10.04
31313,5.0,2.0,1.4,4.0,7.0,3.0,167,8.1,6.6,7.42
31314,2.0,0.0,2.0,4.0,15.0,4.0,201,8.7,6.8,7.84
31315,2.0,12.0,4.4,5.292000277527232,15.0,3.0,388,17.6,18.8,18.14
31316,1.0,3.0,2.0,4.0,23.0,4.0,236,12.8,10.8,11.9
31317,11.0,2.0,2.0,4.0,13.0,3.0,181,9.0,7.6,8.37
31318,16.0,0.0,2.0,5.292000277527232,19.0,3.0,183,8.9,7.0,8.04
31319,4.0,6.0,4.3,6.0,3.0,3.0,337,19.1,17.3,18.29
31320,11.0,11.0,2.0,4.0,13.0,3.0,253,10.1,9.9,10.01
31321,17.0,2.0,2.5,4.0,17.0,3.0,177,8.3,6.4,7.45
31322,18.0,2.0,2.0,4.0,7.0,3.0,159,8.8,7.5,8.22
31323,11.0,9.0,1.6,4.0,23.0,3.0,205,9.6,7.0,8.43
31324,18.0,11.0,2.4,4.0,3.0,3.0,235,20.8,12.7,17.16
31325,18.0,0.0,1.6,4.0,13.0,3.0,193,9.2,7.7,8.53
31326,3.0,0.0,3.6,5.292000277527232,15.0,3.0,242,12.0,7.7,10.06
31327,7.0,7.0,2.5,4.0,13.0,3.0,247,13.1,11.7,12.47
31328,5.0,2.0,6.2,5.292000277527232,5.0,4.0,400,18.8,11.7,15.61
31329,0.0,0.0,3.5,6.0,16.0,4.0,222,12.0,8.7,10.52
31330,4.0,12.0,5.3,8.0,3.0,3.0,344,14.8,10.4,12.82
31331,2.0,10.0,4.4,8.0,15.0,4.0,305,15.6,11.1,13.57
31332,18.0,11.0,2.0,4.0,13.0,3.0,215,12.544509425422014,8.8,10.62
31333,18.0,0.0,2.0,4.0,13.0,3.0,186,10.4,7.2,8.96
31334,10.0,11.0,2.0,4.0,22.0,3.0,205,11.4,7.5,9.64
31335,4.0,6.0,5.3,8.0,3.0,3.0,401,12.4,11.6,12.04
31336,14.0,11.0,2.0,4.0,13.0,4.0,223,12.0,8.9,10.6
31337,4.0,5.0,2.8,4.0,3.0,0.0,316,17.2,10.91,14.37
31338,4.0,6.0,5.3,8.0,3.0,3.0,360,13.11,9.4,11.43
31339,2.0,0.0,3.0,5.292000277527232,23.0,4.0,216,10.5,11.9,11.13
31340,4.0,12.0,5.3,8.0,3.0,1.0,291,16.9,14.2,15.67
31341,7.0,6.0,3.5,6.0,11.0,3.0,303,15.1,8.9,12.31
31342,7.0,6.0,2.3,4.0,11.0,3.0,246,11.1,8.6,9.97
31343,8.0,0.0,2.0,4.0,7.0,4.0,205,9.9,6.7,8.5
31344,7.0,10.0,2.3,4.0,23.0,3.0,223,11.7,10.0,10.94
31345,7.0,6.0,3.5,6.0,11.0,3.0,313,12.9,10.0,11.013572964095445
31346,15.0,11.0,2.9777784042058384,4.0,13.0,3.0,188,9.8,7.2,8.63
31347,10.0,11.0,2.4,4.0,17.0,3.0,246,16.5,8.8,13.04
31348,20.0,12.0,5.7,8.0,13.0,3.0,432,17.8,12.6,15.46
31349,11.0,9.0,1.6,4.0,23.0,3.0,204,10.8,7.6,9.36
31350,7.0,10.0,2.3,4.0,11.0,3.0,237,9.6,8.7,9.2
31351,13.0,12.0,3.0,6.0,15.0,4.0,309,15.49,9.7,12.89
31352,20.0,2.0,3.5,6.0,13.0,3.0,220,11.0,8.4,9.83
31353,20.0,2.0,2.5,4.0,15.0,3.0,162,8.8,6.6,7.81
31354,19.0,11.0,2.0,5.292000277527232,15.0,3.0,232,10.7,9.137623176401432,9.3
31355,17.0,10.0,3.8,6.0,7.0,3.0,295,12.544509425422014,9.3,12.44
31356,18.0,2.0,2.0,4.0,23.0,3.0,186,9.8,6.2,8.2
31357,12.0,13.0,5.2,10.0,8.0,4.0,378,15.6,10.1,13.12
31358,5.0,12.0,3.6,6.0,5.0,3.0,274,16.7,16.89,16.8
31359,20.0,11.0,2.5,4.0,13.0,3.0,205,9.7,9.137623176401432,8.48
31360,15.0,0.0,2.0,4.0,23.0,3.0,181,8.5,6.4,11.013572964095445
31361,4.0,6.0,5.3,8.0,3.0,3.0,403,19.8,10.7,15.71
31362,10.0,12.0,3.6,6.0,13.0,1.0,244,14.71,9.137623176401432,13.08
31363,0.0,0.0,2.4,4.0,9.0,4.0,188,10.3,7.0,8.82
31364,2.0,1.0,3.0,6.0,15.0,4.0,235,11.7,7.9,9.99
31365,9.0,11.0,3.5,6.0,3.0,3.0,256,15.0,8.0,11.013572964095445
31366,7.0,10.0,5.0,8.0,23.0,3.0,310,21.1,15.5,18.59
31367,8.0,2.0,2.0,4.0,23.0,0.0,183,10.4,9.9,10.18
31368,13.0,12.0,3.0,6.0,15.0,1.0,279,11.8,11.2,11.53
31369,10.0,11.0,1.3,4.0,6.0,3.0,211,12.8,8.8,11.0
31370,9.0,11.0,2.9777784042058384,5.292000277527232,2.0,3.0,274,13.7,9.7,11.9
31371,10.0,12.0,3.0,6.0,5.0,0.0,273,13.2,8.2,10.95
31372,9.0,11.0,3.5,6.0,13.0,3.0,224,12.2,8.1,10.35
31373,11.0,1.0,5.0,8.0,15.0,3.0,328,21.8,12.9,17.8
31374,9.0,11.0,3.5,6.0,2.0,3.0,272,9.5,7.9,8.78
31375,7.0,11.0,1.5,5.292000277527232,13.0,3.0,200,12.544509425422014,6.9,8.38
31376,4.0,10.0,1.2,4.0,17.0,3.0,170,9.5,7.8,8.73
31377,14.0,10.0,2.0,4.0,15.0,4.0,207,7.9,7.7,7.81
31378,9.0,1.0,1.5,4.0,20.0,4.0,178,8.0,6.4,7.28
31379,2.0,0.0,2.9777784042058384,6.0,8.0,4.0,267,14.1,12.3,13.29
31380,11.0,11.0,2.4,4.0,13.0,3.0,237,15.29,8.8,12.37
31381,0.0,0.0,1.5,4.0,20.0,4.0,175,9.8,7.3,8.68
31382,17.0,11.0,1.6,4.0,1.0,3.0,196,9.3,6.5,8.04
31383,9.0,11.0,3.5,6.0,16.0,3.0,260,15.1,10.7,13.12
31384,4.0,10.0,6.2,8.0,23.0,4.0,435,24.4,13.2,11.013572964095445
31385,7.0,10.0,2.3,4.0,11.0,3.0,239,16.5,12.2,14.57
31386,20.0,2.0,2.5,4.0,17.0,3.0,104,4.2,9.137623176401432,4.92
31387,20.0,2.0,2.5,4.0,15.0,3.0,165,7.6,7.2,7.42
31388,4.0,6.0,4.3,6.0,3.0,3.0,294,9.7,9.3,9.5
31389,7.0,0.0,1.0,3.0,23.0,3.0,177,7.4,7.4,7.4
31390,11.0,4.0,3.3,6.0,13.0,3.0,276,15.5,8.5,12.35
31391,8.0,0.0,2.9777784042058384,4.0,22.0,3.0,211,10.5,8.9,9.8
31392,9.0,11.0,1.8,4.0,17.0,3.0,176,11.6,7.7,9.85
31393,2.0,0.0,4.4,8.0,15.0,4.0,296,19.31,9.1,14.71
31394,7.0,11.0,2.0,5.292000277527232,13.0,3.0,236,11.3,9.137623176401432,11.013572964095445
31395,14.0,11.0,3.5,6.0,15.0,3.0,284,16.5,11.49,14.3
31396,17.0,2.0,1.6,4.0,23.0,4.0,188,15.3,8.3,12.15
31397,9.0,9.0,1.8,4.0,20.0,3.0,187,12.544509425422014,7.6,8.59
31398,2.0,0.0,2.0,4.0,15.0,4.0,197,10.7,7.3,9.17
31399,7.0,0.0,1.0,3.0,23.0,3.0,174,8.5,8.0,8.28
31400,4.0,15.0,4.8,8.0,3.0,3.0,375,17.8,20.2,18.88
31401,5.0,2.0,6.4,8.0,5.0,4.0,329,14.2,10.5,12.54
31402,2.0,0.0,2.0,4.0,15.0,0.0,193,16.1,9.1,12.95
31403,20.0,4.0,2.9777784042058384,6.0,13.0,3.0,306,13.3,9.2,11.46
31404,11.0,11.0,2.4,4.0,13.0,3.0,239,11.2,7.8,9.67
31405,15.0,13.0,2.0,4.0,13.0,4.0,196,9.8,7.3,8.67
31406,0.0,11.0,3.0,5.292000277527232,8.0,4.0,214,10.9,9.6,10.3
31407,4.0,2.0,1.8,4.0,17.0,3.0,178,7.5,6.5,7.05
31408,2.0,0.0,3.0,6.0,23.0,4.0,243,12.5,8.6,10.74
31409,14.0,12.0,2.9777784042058384,8.0,15.0,4.0,408,20.7,11.7,16.64
31410,12.0,13.0,5.2,10.0,8.0,4.0,371,17.4,10.4,14.3
31411,5.0,12.0,3.6,6.0,2.0,1.0,289,14.9,9.2,12.34
31412,4.0,2.0,1.4,5.292000277527232,23.0,3.0,179,11.9,8.1,10.19
31413,11.0,9.0,1.6,4.0,7.0,3.0,170,10.5,6.5,11.013572964095445
31414,19.0,12.0,2.9777784042058384,4.0,15.0,4.0,242,12.7,7.6,10.4
31415,18.0,1.0,2.9777784042058384,8.0,5.0,4.0,355,16.6,10.0,13.63
31416,10.0,11.0,2.4,4.0,6.0,3.0,233,11.1,7.5,9.48
31417,0.0,11.0,2.0,4.0,11.0,4.0,230,9.5,10.2,9.8
31418,7.0,11.0,2.9777784042058384,6.0,13.0,3.0,299,14.8,9.0,12.19
31419,5.0,4.0,3.6,6.0,3.0,1.0,289,16.6,9.137623176401432,13.14
31420,10.0,11.0,3.2,6.0,6.0,3.0,254,12.5,12.2,12.37
31421,7.0,11.0,2.0,4.0,13.0,3.0,219,10.7,8.0,9.49
31422,17.0,13.0,3.7,6.0,14.0,4.0,283,12.4,10.0,11.33
31423,17.0,2.0,2.5,4.0,17.0,3.0,181,11.6,8.1,10.0
31424,4.0,0.0,2.9777784042058384,4.0,13.0,3.0,192,10.6,7.1,9.03
31425,11.0,2.0,2.9777784042058384,4.0,23.0,3.0,169,12.544509425422014,8.3,9.79
31426,7.0,10.0,5.0,8.0,23.0,3.0,349,18.1,17.5,17.83
31427,6.0,3.0,1.4,4.0,22.0,3.0,161,12.544509425422014,7.2,8.36
31428,4.0,11.0,1.4,4.0,13.0,3.0,195,10.0,9.0,9.55
31429,3.0,2.0,3.6,6.0,15.0,4.0,321,13.2,10.6,12.03
31430,11.0,9.0,1.6,4.0,7.0,3.0,176,9.3,6.9,8.2
31431,18.0,11.0,2.4,4.0,3.0,3.0,235,10.1,8.7,9.47
31432,8.0,0.0,2.0,5.292000277527232,3.0,3.0,201,11.6,7.5,9.76
31433,7.0,12.0,3.5,6.0,13.0,1.0,269,18.59,10.0,14.73
31434,13.0,12.0,3.0,6.0,15.0,0.0,305,18.5,13.0,16.03
31435,11.0,11.0,2.9777784042058384,4.0,13.0,3.0,223,13.9,8.6,11.52
31436,3.0,1.0,3.6,6.0,13.0,4.0,346,16.2,10.4,13.59
31437,7.0,0.0,2.0,5.292000277527232,13.0,1.0,177,8.4,7.3,11.013572964095445
31438,20.0,5.0,2.7,4.0,13.0,3.0,276,19.0,11.6,15.67
31439,4.0,12.0,6.2,8.0,5.0,4.0,331,15.9,10.5,13.47
31440,4.0,12.0,3.6,6.0,3.0,3.0,352,15.29,10.1,11.013572964095445
31441,5.0,12.0,6.4,8.0,5.0,4.0,357,12.9,10.4,11.78
31442,1.0,11.0,2.5,4.0,23.0,3.0,215,8.5,6.8,7.73
31443,5.0,1.0,3.6,6.0,2.0,1.0,248,10.0,9.8,9.91
31444,4.0,11.0,3.6,6.0,3.0,1.0,261,10.3,8.9,9.67
31445,7.0,10.0,2.3,4.0,23.0,3.0,216,10.9,9.2,10.13
31446,7.0,2.0,2.5,4.0,13.0,3.0,204,10.5,8.3,9.51
31447,20.0,2.0,1.8,4.0,23.0,3.0,179,10.0,6.7,8.52
31448,4.0,0.0,1.4,4.0,13.0,3.0,188,8.2,8.2,8.2
31449,9.0,1.0,1.5,5.292000277527232,17.0,3.0,163,9.3,8.2,8.8
31450,20.0,2.0,2.5,4.0,15.0,3.0,174,9.4,8.3,8.9
31451,7.0,10.0,5.0,5.292000277527232,11.0,3.0,301,21.21,11.0,16.61
31452,4.0,12.0,5.3,5.292000277527232,3.0,3.0,340,15.7,10.6,13.41
31453,14.0,2.0,3.5,6.0,18.0,4.0,215,12.6,9.137623176401432,12.06
31454,14.0,11.0,3.5,6.0,15.0,3.0,254,10.4,9.8,10.13
31455,8.0,0.0,2.0,4.0,23.0,3.0,188,10.6,9.137623176401432,9.61
31456,14.0,12.0,3.5,6.0,19.0,4.0,197,10.7,8.0,9.49
31457,20.0,2.0,1.8,4.0,17.0,3.0,134,6.5,6.3,6.41
31458,5.0,2.0,2.0,4.0,3.0,1.0,196,10.0,8.5,9.32
31459,10.0,12.0,5.7,8.0,5.0,3.0,429,18.5,11.7,15.43
31460,10.0,11.0,2.4,4.0,3.0,3.0,244,17.81,9.6,14.1
31461,2.0,11.0,2.0,4.0,15.0,4.0,224,13.1,9.137623176401432,10.85
31462,11.0,11.0,2.4,4.0,13.0,3.0,232,19.6,11.5,16.0
31463,7.0,7.0,2.0,4.0,15.0,3.0,227,11.1,7.3,9.39
31464,18.0,0.0,1.6,4.0,13.0,3.0,151,8.7,7.3,8.07
31465,20.0,11.0,2.5,5.292000277527232,13.0,3.0,227,12.544509425422014,10.9,11.34
31466,4.0,6.0,5.3,8.0,3.0,3.0,344,16.4,11.6,14.24
31467,11.0,1.0,2.4,4.0,13.0,3.0,195,11.2,10.1,10.71
31468,11.0,9.0,1.6,4.0,7.0,3.0,134,4.8,7.2,5.9
31469,7.0,13.0,3.5,6.0,8.0,4.0,408,12.544509425422014,10.2,14.32
31470,14.0,11.0,3.5,5.292000277527232,15.0,3.0,251,14.79,11.4,13.3
31471,4.0,2.0,1.4,4.0,13.0,3.0,189,11.0,8.6,9.92
31472,2.0,1.0,4.4,8.0,5.0,4.0,301,15.4,11.0,13.42
31473,18.0,2.0,2.0,4.0,23.0,3.0,193,9.5,6.9,8.33
31474,3.0,0.0,2.5,4.0,15.0,3.0,212,11.8,9.7,10.9
31475,7.0,2.0,2.0,4.0,13.0,3.0,207,10.3,9.137623176401432,9.2
31476,0.0,11.0,3.0,6.0,8.0,4.0,212,12.4,7.9,11.013572964095445
31477,4.0,5.0,2.8,4.0,3.0,0.0,307,12.8,10.1,11.59
31478,9.0,4.0,3.5,6.0,11.0,3.0,251,10.5,9.2,9.92
31479,8.0,0.0,1.4,4.0,23.0,3.0,170,10.9,10.2,10.58
31480,11.0,0.0,2.0,5.292000277527232,13.0,3.0,215,9.5,7.4,8.56
31481,18.0,0.0,1.6,4.0,13.0,3.0,212,10.8,7.8,9.45
31482,17.0,2.0,3.5,6.0,20.0,3.0,201,9.7,9.137623176401432,8.8
31483,19.0,0.0,3.0,6.0,13.0,3.0,248,12.9,8.7,11.01
31484,4.0,2.0,2.0,4.0,13.0,0.0,185,11.0,8.0,9.65
31485,8.0,0.0,2.0,4.0,7.0,3.0,215,8.3,7.5,7.94
31486,10.0,11.0,3.6,6.0,23.0,3.0,326,18.21,11.3,15.11
31487,20.0,5.0,3.5,6.0,13.0,3.0,280,16.4,11.8,14.33
31488,1.0,11.0,2.0,4.0,21.0,4.0,217,13.9,8.5,11.47
31489,18.0,11.0,2.4,4.0,13.0,3.0,239,11.4,8.7,10.18
31490,19.0,11.0,2.0,4.0,15.0,4.0,244,11.3,10.0,10.72
31491,2.0,12.0,3.0,6.0,15.0,0.0,236,11.6,8.4,10.16
31492,4.0,6.0,5.3,8.0,5.0,3.0,311,12.3,11.8,12.07
31493,7.0,10.0,5.0,8.0,23.0,3.0,334,16.1,9.9,13.32
31494,5.0,12.0,3.6,6.0,5.0,3.0,265,10.6,8.1,9.48
31495,18.0,11.0,1.6,4.0,7.0,3.0,158,8.8,7.0,7.99
31496,18.0,0.0,1.6,4.0,7.0,3.0,178,8.4,7.8,8.13
31497,8.0,11.0,2.0,4.0,15.0,3.0,228,11.81,7.7,9.95
31498,4.0,0.0,3.6,6.0,13.0,3.0,237,12.544509425422014,8.4,10.16
31499,14.0,2.0,3.5,6.0,13.0,4.0,246,11.4,8.4,10.05
31500,20.0,2.0,1.8,4.0,17.0,3.0,179,9.4,6.5,8.1
31501,7.0,11.0,2.0,4.0,13.0,3.0,239,9.0,8.6,8.82
31502,9.0,1.0,1.5,4.0,23.0,4.0,173,5.5,6.2,5.82
31503,15.0,2.0,2.5,5.292000277527232,13.0,3.0,184,10.1,7.7,9.02
31504,17.0,11.0,3.5,5.292000277527232,17.0,3.0,230,9.3,8.0,8.72
31505,2.0,0.0,2.0,4.0,15.0,4.0,209,12.544509425422014,8.5,11.013572964095445
31506,17.0,5.0,2.5,4.0,2.0,3.0,292,13.8,10.8,12.45
31507,4.0,0.0,6.2,8.0,23.0,4.0,306,12.544509425422014,12.41,14.22
31508,4.0,0.0,1.8,4.0,13.0,3.0,196,8.6,6.9,7.83
31509,9.0,2.0,1.5,4.0,23.0,4.0,186,8.8,6.5,7.77
31510,7.0,11.0,1.5,4.0,13.0,3.0,205,11.0,8.0,9.7
31511,5.0,12.0,3.6,6.0,5.0,3.0,280,15.5,9.6,12.85
31512,9.0,9.0,1.8,4.0,20.0,3.0,96,5.5,6.2,5.82
31513,4.0,1.0,2.5,4.0,13.0,3.0,220,8.9,7.5,8.3
31514,8.0,0.0,1.8,4.0,13.0,3.0,198,8.1,6.8,7.51
31515,8.0,0.0,2.0,4.0,3.0,4.0,205,11.4,7.0,9.42
31516,9.0,1.0,2.9777784042058384,4.0,23.0,3.0,203,7.8,8.3,8.02
31517,20.0,2.0,3.5,6.0,13.0,3.0,224,10.6,8.3,9.57
31518,15.0,11.0,2.5,4.0,13.0,3.0,210,10.1,9.137623176401432,9.29
31519,14.0,10.0,3.5,5.292000277527232,13.0,3.0,232,9.7,9.5,11.013572964095445
31520,7.0,10.0,5.0,8.0,3.0,3.0,273,16.9,7.5,12.67
31521,7.0,14.0,2.9777784042058384,8.0,1.0,1.0,409,25.32,15.0,20.7
31522,7.0,11.0,2.0,4.0,13.0,3.0,242,11.8,8.9,10.49
31523,7.0,10.0,2.3,4.0,11.0,3.0,217,9.2,9.9,9.52
31524,17.0,5.0,2.5,4.0,22.0,3.0,287,8.7,7.6,8.21
31525,1.0,11.0,2.5,4.0,19.0,3.0,206,9.2,7.0,8.21
31526,6.0,3.0,1.4,4.0,22.0,3.0,175,8.4,8.2,8.3
31527,9.0,1.0,2.0,4.0,17.0,3.0,174,9.5,8.0,8.83
31528,18.0,2.0,2.0,4.0,13.0,3.0,197,7.9,7.0,7.5
31529,4.0,14.0,5.3,8.0,1.0,3.0,359,12.3,10.2,11.36
31530,3.0,0.0,2.0,4.0,13.0,4.0,229,11.6,6.9,9.48
31531,10.0,11.0,2.4,4.0,17.0,3.0,262,9.4,7.1,8.4
31532,6.0,3.0,1.4,4.0,3.0,3.0,190,11.4,9.137623176401432,9.06
31533,18.0,11.0,2.0,4.0,13.0,3.0,235,9.9,8.1,9.09
31534,7.0,7.0,2.5,5.292000277527232,13.0,3.0,249,10.6,9.9,10.28
31535,4.0,12.0,5.3,8.0,3.0,1.0,349,16.4,10.4,13.7
31536,5.0,1.0,2.9777784042058384,6.0,5.0,1.0,258,12.544509425422014,6.9,9.76
31537,9.0,11.0,1.8,4.0,17.0,3.0,189,6.9,6.0,6.5
31538,2.0,0.0,3.0,6.0,15.0,4.0,185,10.1,8.1,9.2
31539,16.0,0.0,2.4,4.0,22.0,3.0,221,10.6,8.5,9.66
31540,14.0,11.0,2.5,4.0,19.0,3.0,167,7.6,7.4,7.51
31541,7.0,11.0,2.0,4.0,13.0,3.0,239,12.2,11.6,11.93
31542,10.0,11.0,2.4,4.0,22.0,3.0,218,15.2,9.2,12.5
31543,4.0,6.0,4.3,6.0,3.0,3.0,379,17.7,16.6,17.2
31544,7.0,12.0,5.0,8.0,13.0,3.0,310,13.7,8.9,11.54
31545,17.0,2.0,2.5,4.0,17.0,3.0,195,9.5,6.7,8.24
31546,1.0,11.0,2.5,5.292000277527232,19.0,3.0,199,5.2,6.3,5.7
31547,5.0,4.0,3.6,6.0,3.0,1.0,284,15.9,18.59,17.12
31548,5.0,1.0,3.6,5.292000277527232,13.0,1.0,244,11.4,7.8,9.78
31549,2.0,13.0,3.0,6.0,8.0,4.0,314,16.5,9.3,13.26
31550,2.0,11.0,2.0,4.0,5.0,4.0,213,10.2,8.7,9.53
31551,2.0,12.0,4.4,8.0,8.0,4.0,493,19.41,15.29,17.54
31552,10.0,12.0,5.7,5.292000277527232,5.0,3.0,366,16.0,12.3,14.34
31553,16.0,11.0,2.0,4.0,19.0,3.0,201,8.1,5.1,6.75
31554,5.0,1.0,3.6,6.0,5.0,3.0,251,12.11,9.2,10.79
31555,20.0,12.0,4.0,6.0,12.0,3.0,337,15.41,14.31,14.9
31556,7.0,2.0,2.0,4.0,17.0,3.0,177,8.5,7.0,7.83
31557,3.0,0.0,2.7,4.0,11.0,4.0,239,12.6,8.6,10.8
31558,2.0,10.0,3.0,6.0,15.0,4.0,227,9.8,8.4,9.17
31559,4.0,0.0,1.8,4.0,22.0,3.0,198,9.3,5.7,7.68
31560,2.0,11.0,3.0,6.0,15.0,4.0,251,14.99,8.4,12.03
31561,20.0,11.0,2.7,4.0,13.0,3.0,237,13.5,8.2,11.12
31562,20.0,11.0,3.5,6.0,13.0,3.0,253,10.7,9.5,10.16
31563,6.0,3.0,1.4,5.292000277527232,3.0,3.0,206,11.5,7.2,9.57
31564,2.0,13.0,2.0,4.0,15.0,4.0,215,10.5,7.0,8.93
31565,10.0,12.0,6.4,8.0,5.0,4.0,404,15.41,10.2,13.05
31566,1.0,0.0,2.0,4.0,22.0,3.0,193,10.4,6.7,8.73
31567,14.0,12.0,5.7,8.0,13.0,4.0,366,18.4,10.5,14.85
31568,0.0,11.0,3.5,5.292000277527232,13.0,4.0,233,11.5,7.5,9.7
